id,name,category,price,rating,country,created_date,rooms_available,reviews_count,rejection_reason
9590,,Business,1694.94,2.4,GERMANY,2024-10-23,389.0,2011,Missing name
9591,,,1793.01,1.4,USA,2025-04-22,198.0,2863,Missing name; Invalid category
9596,Henson Ltd,,1280.97,4.5,AUSTRALIA,2024-12-27,61.0,2164,Invalid category
9614,,Boutique,1680.41,4.6,USA,2024-12-15,307.0,1061,Missing name
9615,,Budget,1134.29,1.6,JAPAN,2023-05-28,452.0,4241,Missing name
9619,Scott Ltd,Boutique,,2.1,GERMANY,2025-02-28,106.0,362,Invalid price
9621,"Allen, Bailey and Green",Hostel,414.4,99.0,UK,2023-03-15,417.0,4734,Invalid rating
9624,Murphy Inc,,1918.46,4.7,GERMANY,2026-01-26,128.0,1206,Invalid category
9630,Ramirez Inc,Budget,1116.18,99.0,GERMANY,2024-09-06,382.0,3038,Invalid rating
9641,,Budget,1829.25,1.7,AUSTRALIA,2024-04-11,163.0,3028,Missing name
9653,"Johnson, Mclean and Crawford",Hostel,1626.83,,FRANCE,2023-09-17,356.0,3048,Invalid rating
9654,,Resort,1881.68,4.0,FRANCE,2024-01-09,453.0,2042,Missing name
9656,,Business,1603.69,3.0,USA,2023-11-18,164.0,1100,Missing name
9657,,Hostel,1190.56,1.8,INDIA,2024-07-03,354.0,1933,Missing name
9660,Hickman-Frank,Business,,4.3,JAPAN,2025-03-29,379.0,1217,Invalid price
9662,,Luxury,1504.71,4.4,GERMANY,2023-11-12,408.0,1460,Missing name
9665,"Richard, Odom and Jefferson",Business,1066.6,,FRANCE,2023-09-19,286.0,630,Invalid rating
9668,,Luxury,1150.96,1.2,USA,2025-05-26,407.0,2729,Missing name
9669,Wilkins Ltd,Business,,4.3,UK,2024-09-21,342.0,920,Invalid price
9672,Burns LLC,Luxury,,3.2,AUSTRALIA,2025-10-19,115.0,2938,Invalid price
9680,,Resort,1329.13,3.8,FRANCE,2023-04-21,377.0,253,Missing name
9691,Lee PLC,Resort,,1.7,USA,2023-08-30,410.0,3028,Invalid price
9696,"Wang, Banks and Lopez",,354.07,4.5,AUSTRALIA,2025-10-21,19.0,3300,Invalid category
9703,Maldonado Ltd,Luxury,,1.2,FRANCE,2026-01-24,353.0,3035,Invalid price
9711,,Resort,,3.0,UAE,2024-07-01,466.0,2438,Missing name; Invalid price
9715,,Boutique,1829.15,1.0,USA,2025-11-23,397.0,490,Missing name
9720,,Budget,,4.7,AUSTRALIA,2025-06-19,259.0,3286,Missing name; Invalid price
9721,,Budget,594.17,3.3,UAE,2023-10-01,257.0,3804,Missing name
9728,,Hostel,367.41,1.5,UAE,2024-08-19,465.0,2095,Missing name
9729,Price-Moore,Business,1902.72,,USA,2023-10-03,149.0,1716,Invalid rating
9731,,Business,1119.78,3.0,UAE,2024-08-21,495.0,4401,Missing name
9733,Todd-Wells,Resort,,4.3,AUSTRALIA,2024-09-11,439.0,2163,Invalid price
9735,,Budget,1349.54,3.6,UAE,2024-09-01,276.0,3833,Missing name
9736,"Richardson, Stanley and Wilson",Hostel,1559.81,99.0,FRANCE,2026-02-13,328.0,4876,Invalid rating
9754,,Boutique,1204.25,2.8,USA,2023-07-27,244.0,267,Missing name
9755,Adams PLC,,1817.73,,UAE,2026-01-28,47.0,3147,Invalid rating; Invalid category
9757,Brown-Berry,Hostel,,2.7,GERMANY,2023-08-10,216.0,4801,Invalid price
9758,Bowers Ltd,Budget,43.67,-1.0,USA,2025-11-11,262.0,237,Invalid rating
9764,Smith Group,,69.09,4.1,USA,2025-11-14,162.0,4944,Invalid category
9765,Hayden PLC,Budget,521.49,99.0,FRANCE,2023-11-10,92.0,3088,Invalid rating
9772,,Boutique,1320.3,3.0,FRANCE,2023-04-23,451.0,2329,Missing name
9774,"Cooper, Burns and Price",Budget,,3.4,AUSTRALIA,2023-09-26,310.0,888,Invalid price
9780,Hudson-Smith,Budget,,4.1,JAPAN,2025-01-29,166.0,3678,Invalid price
9794,,Luxury,635.34,3.1,UAE,2024-06-05,60.0,1444,Missing name
9797,Brooks Group,Resort,,3.3,GERMANY,2024-06-20,419.0,2055,Invalid price
9800,,Budget,1554.29,2.4,USA,1995-05-02,220.0,3837,Missing name
9805,,Budget,497.39,4.1,FRANCE,2023-09-04,161.0,1944,Missing name
9822,"Solis, Bruce and Bryant",,341.23,1.6,JAPAN,2024-06-19,486.0,2390,Invalid category
9829,Garrett-Williams,,1507.08,4.8,USA,2025-10-17,378.0,481,Invalid category
9833,,Boutique,542.29,2.6,UK,2025-09-21,158.0,3451,Missing name
9844,"Braun, Campbell and Anderson",,1181.79,4.3,JAPAN,2023-04-11,292.0,1500,Invalid category
9853,Copeland Inc,Business,,3.7,GERMANY,2024-09-08,111.0,4963,Invalid price
9860,"Livingston, Lewis and Ward",Business,1276.92,-1.0,UAE,2000-06-13,146.0,2781,Invalid rating
9866,Carroll-Bishop,Business,1569.1,99.0,FRANCE,2025-08-06,333.0,806,Invalid rating
9870,Bailey Ltd,Hostel,,1.8,JAPAN,2023-10-26,489.0,488,Invalid price
9873,Graves PLC,Hostel,,4.9,GERMANY,2025-02-12,166.0,2724,Invalid price
9901,Tate-Serrano,Resort,1315.21,99.0,FRANCE,2023-05-24,132.0,2751,Invalid rating
9911,Gray PLC,Boutique,,2.3,AUSTRALIA,2023-10-29,308.0,445,Invalid price
9912,,Business,459.07,1.4,GERMANY,2025-07-02,447.0,4544,Missing name
9913,Stewart Ltd,Hostel,,4.4,GERMANY,2023-11-26,235.0,4099,Invalid price
9915,Robinson PLC,Budget,1494.55,99.0,USA,2024-01-06,15.0,2387,Invalid rating
9920,"Valdez, Jones and Mcdowell",,1680.44,4.7,UK,2025-12-27,270.0,2045,Invalid category
9924,Cook-Chang,,1838.32,2.4,INDIA,2025-09-02,32.0,2285,Invalid category
9932,Olson Group,Luxury,541.51,,AUSTRALIA,2023-11-29,294.0,3936,Invalid rating
9939,Hayes-Smith,,1328.92,4.4,JAPAN,2024-03-13,349.0,1769,Invalid category
9985,Reid-Smith,Hostel,,2.6,USA,2025-01-05,312.0,4020,Invalid price
9988,"Carter, Tate and Ramirez",,476.83,3.2,INDIA,2025-06-10,306.0,1522,Invalid category
9997,,Business,276.63,3.1,UK,2025-02-16,27.0,2124,Missing name
10002,"Robinson, Phelps and Jones",,112.18,3.5,GERMANY,2024-03-06,5.0,2321,Invalid category
10006,King-Duke,Business,,3.0,UK,2025-09-27,103.0,1302,Invalid price
10009,,Hostel,772.27,4.5,FRANCE,2024-01-28,331.0,4345,Missing name
10016,"Wyatt, Scott and Shaffer",Business,1678.19,,AUSTRALIA,2023-11-17,232.0,1132,Invalid rating
10020,Johnson-Preston,Resort,,1.6,UAE,1993-04-22,329.0,2886,Invalid price
10022,Keller-Day,Resort,,1.5,UAE,2025-11-02,31.0,4459,Invalid price
10034,Torres Inc,Boutique,155.59,99.0,AUSTRALIA,2025-02-20,17.0,1694,Invalid rating
10035,,Luxury,136.67,2.1,FRANCE,2025-05-24,326.0,196,Missing name
10043,,Business,1038.1,2.1,USA,2023-09-13,436.0,148,Missing name
10049,Mays and Sons,Resort,,2.2,JAPAN,2025-02-24,482.0,1525,Invalid price
10055,Sims-Ramirez,Business,1880.64,,UAE,2024-02-22,139.0,2006,Invalid rating
10056,Johnson-Thomas,,,2.2,FRANCE,2004-01-05,49.0,513,Invalid price; Invalid category
10057,Baxter-Greene,Luxury,,-1.0,JAPAN,2025-12-06,116.0,84,Invalid price; Invalid rating
10077,Perez-Lane,,1781.15,4.7,JAPAN,2024-06-04,463.0,1700,Invalid category
10079,,Resort,216.95,2.2,USA,2023-09-20,352.0,2760,Missing name
10080,Ramos-Francis,Business,,4.0,FRANCE,2024-03-22,1.0,156,Invalid price
10088,Livingston Group,Luxury,1256.34,99.0,UAE,2024-10-07,478.0,2778,Invalid rating
10091,"Nichols, Salinas and Rojas",Boutique,,4.6,GERMANY,2024-08-31,151.0,4453,Invalid price
10094,,Resort,1157.98,4.0,FRANCE,2025-04-07,151.0,345,Missing name
10100,Wilson Group,Resort,,2.4,AUSTRALIA,2025-03-31,106.0,1372,Invalid price
10111,"Martinez, Mitchell and Roberson",Budget,229.62,99.0,UK,2024-12-30,380.0,4252,Invalid rating
10114,,Business,880.78,3.5,FRANCE,2024-02-09,143.0,4152,Missing name
10119,Ramirez Ltd,Resort,,2.4,FRANCE,2025-12-14,174.0,935,Invalid price
10120,"Collins, Price and Jimenez",Business,,4.0,JAPAN,2025-10-27,442.0,2613,Invalid price
10136,Jackson and Sons,,187.19,2.2,AUSTRALIA,2024-12-26,315.0,60,Invalid category
10147,Ortiz PLC,Budget,,2.1,USA,2023-12-31,88.0,626,Invalid price
10150,Smith-Harrison,Boutique,,2.6,UAE,2023-05-28,460.0,436,Invalid price
10154,Davis-Morales,Boutique,,3.1,INDIA,2023-03-28,199.0,244,Invalid price
10160,"Clark, Kennedy and Rangel",Luxury,,4.5,FRANCE,2025-07-17,,1764,Invalid price
10165,Nguyen-Martinez,Business,1992.96,,FRANCE,2024-01-21,30.0,426,Invalid rating
10189,"Weber, Kim and Taylor",Budget,1489.79,-1.0,USA,2024-02-01,80.0,1376,Invalid rating
10200,"Paul, Miller and Moore",Boutique,1974.1,,UAE,2026-02-01,365.0,940,Invalid rating
10208,Ward and Sons,,1984.62,2.2,FRANCE,2023-03-12,451.0,2139,Invalid category
10209,"Stout, Jackson and Hughes",Budget,1408.6,-1.0,GERMANY,2024-07-09,323.0,61,Invalid rating
10212,,Boutique,1231.17,2.4,FRANCE,2024-12-16,157.0,1849,Missing name
10215,"Cook, Perez and Mayo",Resort,502.03,,USA,2024-12-22,454.0,1235,Invalid rating
10216,Bates-Peters,Budget,510.07,,INDIA,2023-03-11,84.0,958,Invalid rating
10224,,Budget,520.65,2.0,UAE,2025-03-28,423.0,2794,Missing name
10226,Hall LLC,,306.17,1.4,UK,2025-10-16,364.0,1062,Invalid category
10231,,Resort,1119.36,2.6,USA,2025-06-09,,2058,Missing name
10236,"Lam, Hickman and Cook",Luxury,340.71,,FRANCE,2025-01-23,,807,Invalid rating
10279,Williams PLC,Boutique,,3.3,AUSTRALIA,2023-08-15,25.0,2499,Invalid price
10295,Hall LLC,Business,,2.3,INDIA,2024-11-13,449.0,3339,Invalid price
10307,,Resort,844.47,4.7,INDIA,2025-03-25,7.0,61,Missing name
10308,Barry-Kerr,Business,,1.3,UAE,2024-04-07,69.0,2185,Invalid price
10309,Wright and Sons,Resort,680.97,-1.0,USA,2023-07-19,40.0,3755,Invalid rating
10312,,Luxury,1162.03,2.7,UAE,2023-04-01,325.0,3110,Missing name
10316,"Young, Andrews and Fisher",Hostel,1363.69,-1.0,AUSTRALIA,2024-09-09,389.0,3340,Invalid rating
10320,Howard-Jackson,Budget,1229.23,-1.0,USA,2025-10-23,175.0,2077,Invalid rating
10332,Kelly-Smith,Luxury,1248.05,99.0,USA,2025-11-17,267.0,4900,Invalid rating
10333,"Short, Ortega and Richards",Budget,1378.24,,INDIA,2024-02-10,204.0,536,Invalid rating
10334,,Boutique,,4.6,FRANCE,2024-11-18,293.0,2054,Missing name; Invalid price
10340,,Hostel,986.0,1.2,UAE,1982-07-05,311.0,3948,Missing name
10344,Stone-Aguilar,Luxury,153.42,,FRANCE,2024-05-01,219.0,2858,Invalid rating
10345,Gardner LLC,Boutique,,3.4,AUSTRALIA,2024-04-26,33.0,989,Invalid price
10348,,Resort,1598.11,2.2,FRANCE,2025-02-27,44.0,3709,Missing name
10359,"Brown, Farley and Hanson",Luxury,,2.0,FRANCE,2025-11-16,279.0,4544,Invalid price
10360,Roy Group,,978.51,4.6,JAPAN,2024-10-10,290.0,2393,Invalid category
10361,,Business,241.28,99.0,AUSTRALIA,2023-10-22,217.0,972,Missing name; Invalid rating
10372,Estrada-Cunningham,,527.49,3.2,UAE,2023-06-02,396.0,2879,Invalid category
10374,Wall and Sons,Resort,252.2,,USA,2023-10-14,296.0,4001,Invalid rating
10385,"Barajas, Webb and Pitts",Luxury,702.08,99.0,UK,2024-05-12,42.0,2486,Invalid rating
10402,Jensen LLC,Hostel,1360.56,99.0,USA,2023-12-22,418.0,359,Invalid rating
10411,Floyd-Chavez,,1863.71,1.1,USA,2024-10-14,103.0,2497,Invalid category
10433,Dixon-Sellers,Resort,,1.3,GERMANY,2025-02-19,177.0,2454,Invalid price
10443,Cortez-Henry,Business,,4.9,UK,2026-01-18,417.0,3857,Invalid price
10444,Potter-Mcintosh,Luxury,,1.6,FRANCE,1977-11-12,359.0,315,Invalid price
10445,,,664.18,1.7,USA,2025-12-17,264.0,2346,Missing name; Invalid category
10449,Morris-Buck,Business,,2.6,USA,2025-12-27,258.0,3412,Invalid price
10451,,Budget,608.79,2.8,JAPAN,2025-04-27,185.0,1063,Missing name
10454,Mack-Mathis,Business,690.26,,AUSTRALIA,2024-01-19,61.0,4368,Invalid rating
10456,,Hostel,1952.55,4.0,FRANCE,2023-03-10,212.0,993,Missing name
10457,Monroe-Price,Luxury,734.68,99.0,GERMANY,2023-08-07,453.0,565,Invalid rating
10463,Barron-Moore,Boutique,1174.67,,GERMANY,2025-10-05,92.0,4999,Invalid rating
10465,Murphy and Sons,,610.14,2.7,FRANCE,2024-04-09,370.0,4205,Invalid category
10470,,Business,1226.38,3.9,UK,1988-02-22,323.0,524,Missing name
10472,Miles Inc,Resort,863.49,99.0,USA,2025-03-27,178.0,2506,Invalid rating
10477,Hood and Sons,Business,,1.5,FRANCE,2023-11-18,79.0,447,Invalid price
10485,,Budget,911.74,4.5,FRANCE,2025-06-01,284.0,691,Missing name
10491,,Resort,1512.97,2.1,USA,2015-07-01,177.0,4030,Missing name
10494,Weaver-Martin,Hostel,1339.06,-1.0,FRANCE,2025-01-01,,2479,Invalid rating
10499,,Luxury,775.03,2.1,GERMANY,2026-01-24,163.0,1346,Missing name
10516,Briggs PLC,Luxury,,4.4,USA,2024-05-27,270.0,3515,Invalid price
10527,,Business,974.9,4.2,GERMANY,2025-05-13,252.0,3949,Missing name
10528,"Williams, Sellers and Jones",Hostel,,2.1,UK,2024-03-25,130.0,3157,Invalid price
10540,"Holland, Nunez and Allen",Resort,1998.73,-1.0,UAE,2023-05-24,,1111,Invalid rating
10542,,Business,638.41,1.3,FRANCE,2023-05-15,230.0,3346,Missing name
10544,"Castillo, Ramos and Jones",Resort,833.21,-1.0,USA,2023-07-14,221.0,1727,Invalid rating
10578,"Lawrence, Rivera and Brock",Business,,4.8,USA,2023-07-28,131.0,1649,Invalid price
10588,,Resort,467.27,3.3,USA,2024-09-16,199.0,983,Missing name
10592,Jimenez-Zavala,Business,783.65,,JAPAN,2025-06-10,443.0,962,Invalid rating
10597,Bradley Inc,Hostel,,4.5,FRANCE,2025-05-23,,4840,Invalid price
10599,,Budget,1604.53,1.3,INDIA,2024-08-07,154.0,22,Missing name
10633,Reynolds LLC,,1652.47,4.4,USA,2025-11-04,418.0,3588,Invalid category
10638,Stanley LLC,Business,971.1,-1.0,UK,2024-04-27,484.0,818,Invalid rating
10644,,Hostel,1304.38,1.8,GERMANY,1978-07-26,32.0,3349,Missing name
10652,,Budget,528.83,2.1,UAE,2023-10-19,73.0,2967,Missing name
10659,"Smith, Le and Miller",Luxury,,2.4,FRANCE,2024-12-10,282.0,3527,Invalid price
10677,,Hostel,1819.78,1.6,INDIA,2024-08-25,160.0,4454,Missing name
10680,"Anderson, Bailey and Castillo",,263.01,3.5,UK,2023-06-01,435.0,3757,Invalid category
10686,Ellis LLC,Resort,930.86,,UK,2025-06-02,412.0,3231,Invalid rating
10704,Thomas PLC,,104.8,1.4,USA,2025-03-26,244.0,2092,Invalid category
10705,"Norris, Goodwin and Bruce",Boutique,,1.3,UAE,2024-02-01,467.0,2063,Invalid price
10706,,Boutique,170.24,3.5,UK,2026-01-09,472.0,2444,Missing name
10715,,Resort,1973.95,3.9,GERMANY,2023-11-12,237.0,2925,Missing name
10740,Hamilton Group,Resort,,3.1,USA,2025-11-19,421.0,4997,Invalid price
10742,Bennett Inc,Resort,1449.27,99.0,UK,2023-09-16,44.0,1179,Invalid rating
10745,Casey PLC,,355.79,4.4,FRANCE,2023-06-22,24.0,3012,Invalid category
10763,Gordon Group,Business,1613.63,,USA,2024-02-22,363.0,3112,Invalid rating
10767,,Luxury,1226.94,2.0,JAPAN,2026-02-03,428.0,2052,Missing name
10771,,Hostel,769.38,3.2,USA,2025-03-25,239.0,4482,Missing name
10789,,Business,350.67,3.6,GERMANY,2025-10-16,62.0,2628,Missing name
10791,Walker LLC,Business,,2.7,FRANCE,2024-06-08,451.0,3481,Invalid price
10794,Ayers and Sons,Hostel,,4.6,AUSTRALIA,2024-02-01,193.0,1427,Invalid price
10808,Hayes Ltd,Budget,382.99,-1.0,FRANCE,2024-03-21,296.0,2078,Invalid rating
10820,,Luxury,1402.46,1.1,FRANCE,2024-05-12,226.0,273,Missing name
10822,Osborn and Sons,,1336.33,5.0,USA,2026-01-08,473.0,4942,Invalid category
10826,Lee-Gonzalez,Hostel,400.54,99.0,AUSTRALIA,2025-04-06,120.0,3176,Invalid rating
10827,"Brown, Mcguire and Mcmahon",Hostel,,1.2,USA,2024-07-13,494.0,624,Invalid price
10836,,Luxury,380.67,4.1,GERMANY,2023-09-16,77.0,2970,Missing name
10843,Moss-Barry,Budget,,4.9,USA,2024-11-04,215.0,1997,Invalid price
10845,,Hostel,1074.7,1.9,USA,2025-05-09,61.0,743,Missing name
10846,,Luxury,1978.19,1.5,UK,2025-07-14,263.0,220,Missing name
10853,,Budget,542.84,1.3,GERMANY,2023-05-23,144.0,187,Missing name
10854,Jennings Ltd,Budget,1391.85,,USA,2024-01-10,75.0,1048,Invalid rating
10873,,Resort,308.55,1.5,USA,2025-10-13,283.0,3198,Missing name
10876,,Business,1967.62,1.1,GERMANY,2025-06-04,209.0,2910,Missing name
10879,"Lamb, Miller and Williams",Luxury,,3.2,FRANCE,2026-01-29,130.0,2856,Invalid price
10885,,Hostel,,4.2,FRANCE,2023-06-20,301.0,4924,Missing name; Invalid price
10897,"Griffith, Butler and Curtis",,1995.55,3.4,JAPAN,2024-12-15,480.0,518,Invalid category
10902,Conway-Holloway,Luxury,1825.5,,USA,2023-04-10,42.0,546,Invalid rating
10906,"White, Williams and Lee",Resort,,3.7,INDIA,2025-07-28,62.0,4574,Invalid price
10908,Sawyer-Price,Boutique,,1.8,UK,2026-02-05,117.0,440,Invalid price
10910,Price PLC,,713.42,3.0,UK,2026-02-18,257.0,1891,Invalid category
10925,"Patterson, Hurst and Murphy",Hostel,,3.8,FRANCE,2023-04-03,,3995,Invalid price
10928,Thomas LLC,Boutique,1095.8,99.0,FRANCE,2025-01-02,59.0,1905,Invalid rating
10931,,Business,1835.99,1.8,USA,2023-03-16,391.0,2810,Missing name
10934,Jacobs Group,Resort,,2.2,UAE,2023-09-03,194.0,4650,Invalid price
10945,"Perez, Ferrell and Cantu",Budget,,1.3,USA,2024-11-03,300.0,4154,Invalid price
10960,Baker Ltd,Resort,312.76,99.0,FRANCE,2024-08-26,272.0,2289,Invalid rating
10967,Grant Ltd,Boutique,,4.5,GERMANY,2024-12-19,479.0,3466,Invalid price
10968,Mullins Group,Luxury,,-1.0,FRANCE,2026-01-16,171.0,2854,Invalid price; Invalid rating
11002,,Luxury,1860.3,1.7,INDIA,2024-07-19,50.0,1035,Missing name
11003,Stevens LLC,Luxury,,2.3,FRANCE,2024-10-13,295.0,3043,Invalid price
11004,"Charles, Moran and Williams",Luxury,,3.9,INDIA,2023-03-05,429.0,3885,Invalid price
11013,Hines Ltd,Budget,646.29,99.0,USA,2023-11-04,,530,Invalid rating
11022,Barry Inc,Luxury,1247.47,,INDIA,2023-09-10,421.0,3084,Invalid rating
11024,Thompson-Berry,Budget,1419.21,,UAE,2025-05-07,329.0,4303,Invalid rating
11033,Bates Group,,921.75,3.1,JAPAN,2026-02-09,158.0,3672,Invalid category
11035,,Business,569.72,3.1,USA,2024-03-11,,1647,Missing name
11038,,Resort,1807.95,4.6,USA,2025-04-10,140.0,1455,Missing name
11047,"Woods, Howell and Howell",Business,,1.9,FRANCE,2026-02-12,145.0,2639,Invalid price
11054,"Carter, Ellis and Carlson",Boutique,982.57,99.0,USA,2015-05-28,452.0,2688,Invalid rating
11068,Delgado-Garcia,,,1.5,AUSTRALIA,2023-06-20,12.0,4653,Invalid price; Invalid category
11071,Sweeney Inc,Boutique,1775.07,,INDIA,2023-04-05,16.0,4833,Invalid rating
11078,"Lewis, Gallagher and Ferguson",,1660.46,4.4,FRANCE,2023-08-16,437.0,960,Invalid category
11093,Lopez-Huffman,Boutique,,2.9,USA,2023-12-19,128.0,4892,Invalid price
11105,Johnson-Martinez,Budget,,1.5,FRANCE,2025-11-11,79.0,44,Invalid price
11114,,Resort,1545.98,1.1,UAE,2023-05-29,243.0,4157,Missing name
11118,,Resort,1839.73,1.1,USA,2023-10-20,,1387,Missing name
11124,Bailey-Dawson,Resort,,4.3,USA,2023-03-12,289.0,4602,Invalid price
11131,Edwards Ltd,Business,,1.3,JAPAN,2025-03-28,115.0,3522,Invalid price
11134,Christensen PLC,Budget,1375.91,-1.0,GERMANY,2023-09-03,423.0,2580,Invalid rating
11135,Sparks-Robbins,Budget,,1.0,FRANCE,2025-06-05,423.0,4666,Invalid price
11142,Nichols Inc,Hostel,1513.57,,INDIA,2024-04-15,288.0,1929,Invalid rating
11145,,Luxury,862.14,2.4,UK,2023-04-06,436.0,2160,Missing name
11153,Williams and Sons,Resort,935.72,,USA,2024-10-07,314.0,1012,Invalid rating
11154,Davis-Jimenez,Resort,,3.7,JAPAN,2023-03-03,438.0,2492,Invalid price
11157,Harris Inc,Hostel,,1.8,JAPAN,2023-04-24,110.0,4340,Invalid price
11159,Mullen-Dyer,Hostel,,2.0,JAPAN,2024-05-24,408.0,4068,Invalid price
11160,Dawson Inc,Business,,2.9,INDIA,2024-06-02,54.0,1448,Invalid price
11167,Mitchell-Davis,Business,1381.34,99.0,UK,2023-06-16,233.0,2918,Invalid rating
11168,Hayden-Rose,Boutique,,3.6,USA,2024-07-22,115.0,2396,Invalid price
11184,,Budget,,,JAPAN,2026-01-31,89.0,3684,Missing name; Invalid price; Invalid rating
11186,,Luxury,594.28,2.1,FRANCE,2025-09-01,,4965,Missing name
11193,"Cooley, Salinas and Rosales",Resort,598.78,,USA,2019-05-15,75.0,346,Invalid rating
11199,Taylor-Barnes,Budget,,2.2,INDIA,2025-03-15,184.0,3749,Invalid price
11201,,Hostel,744.52,1.5,FRANCE,2025-03-04,228.0,3167,Missing name
11213,Rasmussen PLC,Resort,1215.51,99.0,UAE,2025-01-17,180.0,4821,Invalid rating
11215,Hill Inc,Boutique,,2.1,INDIA,2024-02-05,,237,Invalid price
11217,Woods-Gregory,,523.4,2.1,AUSTRALIA,2025-01-06,102.0,4240,Invalid category
11220,Evans LLC,Boutique,,2.8,FRANCE,2025-09-05,387.0,628,Invalid price
11227,"Hebert, Shah and Barnett",,519.54,2.3,INDIA,2023-06-30,347.0,71,Invalid category
11232,"Richardson, Kane and Harrington",Business,,1.5,INDIA,2026-02-19,119.0,3922,Invalid price
11233,Fields-Torres,Luxury,1506.13,,GERMANY,2023-06-13,10.0,417,Invalid rating
11242,Hughes-Woods,Resort,962.41,,GERMANY,2025-12-23,247.0,1189,Invalid rating
11250,,Resort,1864.45,2.7,AUSTRALIA,2024-01-13,295.0,1891,Missing name
11252,,Resort,290.31,4.8,USA,2023-11-21,471.0,2988,Missing name
11258,"Owens, Butler and Bonilla",Resort,1942.43,,INDIA,2026-02-27,472.0,1642,Invalid rating
11259,Boone-Anderson,Budget,439.87,-1.0,FRANCE,2025-07-29,67.0,4693,Invalid rating
11265,,Budget,1942.14,1.3,INDIA,2023-05-27,177.0,118,Missing name
11270,"Barry, Harding and Roberts",Resort,,2.8,FRANCE,2023-11-30,65.0,4725,Invalid price
11272,Abbott Ltd,Resort,385.3,-1.0,USA,1974-12-13,384.0,1007,Invalid rating
11278,,Luxury,956.11,99.0,AUSTRALIA,2025-07-06,88.0,1531,Missing name; Invalid rating
11286,Blankenship Inc,Resort,1620.91,99.0,UAE,2026-01-24,214.0,2824,Invalid rating
11288,,Business,846.18,2.9,FRANCE,2025-11-20,151.0,1295,Missing name
11295,Huang-Castro,Budget,,5.0,GERMANY,2024-02-05,186.0,2442,Invalid price
11296,Logan and Sons,Business,,2.6,AUSTRALIA,2025-03-30,122.0,4559,Invalid price
11302,"Blackwell, Hernandez and Simpson",Luxury,,4.3,GERMANY,2023-04-21,257.0,4594,Invalid price
11307,,Hostel,1325.82,3.1,INDIA,2025-06-04,89.0,4261,Missing name
11313,,Budget,1195.36,3.4,FRANCE,2023-03-09,399.0,694,Missing name
11314,"Carr, Lopez and Romero",Business,557.62,99.0,FRANCE,2024-01-03,483.0,1340,Invalid rating
11316,,Budget,326.1,4.3,UAE,2023-08-22,,4183,Missing name
11319,,Luxury,1367.69,2.1,FRANCE,2024-02-10,441.0,3634,Missing name
11324,Ward and Sons,,1705.26,3.7,USA,2025-01-04,160.0,233,Invalid category
11328,Nguyen-Parsons,Hostel,1320.38,,INDIA,2025-05-29,253.0,1403,Invalid rating
11336,Lucero-Zuniga,Hostel,1102.12,-1.0,INDIA,2024-03-22,471.0,1994,Invalid rating
11351,,Luxury,293.54,2.0,JAPAN,2023-05-17,101.0,1100,Missing name
11357,"Murray, Garner and Warner",Boutique,1653.3,99.0,USA,1982-04-16,284.0,3954,Invalid rating
11363,"Torres, Miller and Costa",Boutique,437.67,-1.0,FRANCE,2025-01-27,442.0,56,Invalid rating
11365,Sims and Sons,Luxury,1099.08,-1.0,UAE,2023-05-25,65.0,4791,Invalid rating
11371,,Boutique,1922.03,2.9,FRANCE,2025-02-12,142.0,1374,Missing name
11373,"Johnson, Aguilar and Martinez",Boutique,683.88,-1.0,FRANCE,2023-03-12,391.0,233,Invalid rating
11374,,Resort,1269.08,1.1,INDIA,1986-05-14,21.0,4655,Missing name
11376,Smith-Black,Resort,,2.4,INDIA,2025-02-10,426.0,2935,Invalid price
11386,"Lee, Turner and Phillips",Resort,,2.6,GERMANY,2025-06-12,,3983,Invalid price
11388,,Resort,1818.0,4.9,FRANCE,2024-10-18,309.0,3158,Missing name
11398,Ryan Inc,,1878.63,2.6,UAE,2025-09-19,461.0,2196,Invalid category
11399,,Hostel,1017.19,3.2,FRANCE,2025-02-06,375.0,4076,Missing name
11403,"Henderson, Schaefer and Sweeney",Boutique,,2.6,JAPAN,2023-06-10,61.0,1146,Invalid price
11408,Parker-Bradford,Boutique,1550.67,,UK,2024-10-06,156.0,4206,Invalid rating
11414,"Brock, Todd and Castaneda",Luxury,,3.7,USA,2025-09-27,82.0,3876,Invalid price
11416,,Resort,1327.03,1.3,JAPAN,1999-11-14,355.0,1474,Missing name
11419,Fernandez-Colon,Hostel,1053.35,,INDIA,1987-11-02,267.0,4958,Invalid rating
11420,Mcdonald-Carter,Resort,1212.09,99.0,JAPAN,2025-05-30,350.0,1314,Invalid rating
11422,Aguilar Group,Budget,,1.6,INDIA,2025-08-14,366.0,3574,Invalid price
11451,"Singleton, Flores and Williams",Budget,,1.3,JAPAN,2024-03-21,373.0,4341,Invalid price
11452,"Walters, Gould and Smith",Budget,,2.5,UK,2025-12-12,15.0,2359,Invalid price
11460,"Morgan, Hughes and Morris",Luxury,,2.8,UAE,2024-07-08,385.0,1983,Invalid price
11461,"Floyd, Howard and Hess",Boutique,,3.7,UK,2023-07-22,232.0,3319,Invalid price
11466,,Business,1541.71,1.3,AUSTRALIA,2024-12-25,90.0,2779,Missing name
11470,Reid-Payne,Luxury,,2.4,FRANCE,2023-11-16,187.0,3752,Invalid price
11474,"Rodriguez, Duarte and Jones",Resort,709.18,,FRANCE,2023-11-01,473.0,727,Invalid rating
